price,date,min,max,median
$314.12,20210510-0832,,,
$314.18,20210510-0832,,,
$314.80,20210510-0832,,,
$314.93,20210510-0832,,,
$314.96,20210510-0832,,,
$314.99,20210510-0832,,,
$315.04,20210510-0832,,,
$315.07,20210510-0832,,,
$320.68,20210510-0832,,,
$289.31,20210510-0902,,,
$289.45,20210510-0902,,,
$297.76,20210510-0902,,,
$300.39,20210510-0902,,,
$306.10,20210510-0902,,,
$308.29,20210510-0902,,,
$313.24,20210510-0902,,,
$313.25,20210510-0902,,,
$313.27,20210510-0902,,,
$313.30,20210510-0902,,,
$313.31,20210510-0902,,,
$313.32,20210510-0902,,,
$313.35,20210510-0902,,,
$313.45,20210510-0902,,,
$315.24,20210510-0902,,,
$315.86,20210510-0902,,,
$315.88,20210510-0902,,,
$315.94,20210510-0902,,,
$316.14,20210510-0902,,,
$316.27,20210510-0902,,,
$316.30,20210510-0902,,,
$316.33,20210510-0902,,,
$316.38,20210510-0902,,,
$316.41,20210510-0902,,,
$289.14,20210510-0932,,,
$289.54,20210510-0932,,,
$295.94,20210510-0932,,,
$298.49,20210510-0932,,,
$303.59,20210510-0932,,,
$306.91,20210510-0932,,,
$312.19,20210510-0932,,,
$312.21,20210510-0932,,,
$312.23,20210510-0932,,,
$312.25,20210510-0932,,,
$312.26,20210510-0932,,,
$312.28,20210510-0932,,,
$312.30,20210510-0932,,,
$312.41,20210510-0932,,,
$314.19,20210510-0932,,,
$314.66,20210510-0932,,,
$314.79,20210510-0932,,,
$314.81,20210510-0932,,,
$314.83,20210510-0932,,,
$314.83,20210510-0932,,,
$314.85,20210510-0932,,,
$314.89,20210510-0932,,,
$314.90,20210510-0932,,,
$314.93,20210510-0932,,,
$281.04,20210510-1002,,,
$289.30,20210510-1002,,,
$289.97,20210510-1002,,,
$294.48,20210510-1002,,,
$296.94,20210510-1002,,,
$301.44,20210510-1002,,,
$305.88,20210510-1002,,,
$311.51,20210510-1002,,,
$311.53,20210510-1002,,,
$311.55,20210510-1002,,,
$311.57,20210510-1002,,,
$311.58,20210510-1002,,,
$311.60,20210510-1002,,,
$311.62,20210510-1002,,,
$311.73,20210510-1002,,,
$313.51,20210510-1002,,,
$313.55,20210510-1002,,,
$313.68,20210510-1002,,,
$313.72,20210510-1002,,,
$313.74,20210510-1002,,,
$313.80,20210510-1002,,,
$313.82,20210510-1002,,,
$314.13,20210510-1002,,,
$314.16,20210510-1002,,,
$279.06,20210510-1032,,,
$287.26,20210510-1032,,,
$288.18,20210510-1032,,,
$290.78,20210510-1032,,,
$293.14,20210510-1032,,,
$297.01,20210510-1032,,,
$302.53,20210510-1032,,,
$308.46,20210510-1032,,,
$308.48,20210510-1032,,,
$308.50,20210510-1032,,,
$308.52,20210510-1032,,,
$308.53,20210510-1032,,,
$308.55,20210510-1032,,,
$308.57,20210510-1032,,,
$308.68,20210510-1032,,,
$310.06,20210510-1032,,,
$310.19,20210510-1032,,,
$310.22,20210510-1032,,,
$310.25,20210510-1032,,,
$310.30,20210510-1032,,,
$310.33,20210510-1032,,,
$310.45,20210510-1032,,,
$311.06,20210510-1032,,,
$311.09,20210510-1032,,,
$276.22,20210510-1102,,,
$284.34,20210510-1102,,,
$285.50,20210510-1102,,,
$286.21,20210510-1102,,,
$288.46,20210510-1102,,,
$291.70,20210510-1102,,,
$298.26,20210510-1102,,,
$304.47,20210510-1102,,,
$304.49,20210510-1102,,,
$304.51,20210510-1102,,,
$304.53,20210510-1102,,,
$304.54,20210510-1102,,,
$304.56,20210510-1102,,,
$304.58,20210510-1102,,,
$304.69,20210510-1102,,,
$305.63,20210510-1102,,,
$305.76,20210510-1102,,,
$305.79,20210510-1102,,,
$305.82,20210510-1102,,,
$305.87,20210510-1102,,,
$305.90,20210510-1102,,,
$306.44,20210510-1102,,,
$307.05,20210510-1102,,,
$307.07,20210510-1102,,,
$288.14,20210510-1132,,,
$288.19,20210510-1132,,,
$288.45,20210510-1132,,,
$289.62,20210510-1132,,,
$290.64,20210510-1132,,,
$293.33,20210510-1132,,,
$301.09,20210510-1132,,,
$307.74,20210510-1132,,,
$307.75,20210510-1132,,,
$307.77,20210510-1132,,,
$307.80,20210510-1132,,,
$307.80,20210510-1132,,,
$307.82,20210510-1132,,,
$307.85,20210510-1132,,,
$307.95,20210510-1132,,,
$308.77,20210510-1132,,,
$308.77,20210510-1132,,,
$308.77,20210510-1132,,,
$308.77,20210510-1132,,,
$308.77,20210510-1132,,,
$308.77,20210510-1132,,,
$309.73,20210510-1132,,,
$310.34,20210510-1132,,,
$310.37,20210510-1132,,,
$291.11,20210510-1202,,,
$292.35,20210510-1202,,,
$292.49,20210510-1202,,,
$293.24,20210510-1202,,,
$294.20,20210510-1202,,,
$295.36,20210510-1202,,,
$304.37,20210510-1202,,,
$311.46,20210510-1202,,,
$311.48,20210510-1202,,,
$311.49,20210510-1202,,,
$311.52,20210510-1202,,,
$311.53,20210510-1202,,,
$311.55,20210510-1202,,,
$311.57,20210510-1202,,,
$311.68,20210510-1202,,,
$313.38,20210510-1202,,,
$313.38,20210510-1202,,,
$313.38,20210510-1202,,,
$313.38,20210510-1202,,,
$313.38,20210510-1202,,,
$313.38,20210510-1202,,,
$313.48,20210510-1202,,,
$314.11,20210510-1202,,,
$314.13,20210510-1202,,,
$289.35,20210510-1232,,,
$291.40,20210510-1232,,,
$292.16,20210510-1232,,,
$292.38,20210510-1232,,,
$292.91,20210510-1232,,,
$294.36,20210510-1232,,,
$303.05,20210510-1232,,,
$310.48,20210510-1232,,,
$310.50,20210510-1232,,,
$310.51,20210510-1232,,,
$310.54,20210510-1232,,,
$310.55,20210510-1232,,,
$310.57,20210510-1232,,,
$310.59,20210510-1232,,,
$310.70,20210510-1232,,,
$312.50,20210510-1232,,,
$313.12,20210510-1232,,,
$313.15,20210510-1232,,,
$313.21,20210510-1232,,,
$313.27,20210510-1232,,,
$313.27,20210510-1232,,,
$313.27,20210510-1232,,,
$313.27,20210510-1232,,,
$313.27,20210510-1232,,,
$286.75,20210510-1302,,,
$288.71,20210510-1302,,,
$289.60,20210510-1302,,,
$291.12,20210510-1302,,,
$291.42,20210510-1302,,,
$293.65,20210510-1302,,,
$300.83,20210510-1302,,,
$308.59,20210510-1302,,,
$308.61,20210510-1302,,,
$308.62,20210510-1302,,,
$308.65,20210510-1302,,,
$308.66,20210510-1302,,,
$308.68,20210510-1302,,,
$308.70,20210510-1302,,,
$308.81,20210510-1302,,,
$310.60,20210510-1302,,,
$311.23,20210510-1302,,,
$311.25,20210510-1302,,,
$311.31,20210510-1302,,,
$312.24,20210510-1302,,,
$312.24,20210510-1302,,,
$312.24,20210510-1302,,,
$312.24,20210510-1302,,,
$312.24,20210510-1302,,,
$286.02,20210510-1332,,,
$287.90,20210510-1332,,,
$288.19,20210510-1332,,,
$291.97,20210510-1332,,,
$292.37,20210510-1332,,,
$294.86,20210510-1332,,,
$300.59,20210510-1332,,,
$308.72,20210510-1332,,,
$308.74,20210510-1332,,,
$308.75,20210510-1332,,,
$308.78,20210510-1332,,,
$308.79,20210510-1332,,,
$308.81,20210510-1332,,,
$308.83,20210510-1332,,,
$308.94,20210510-1332,,,
$310.74,20210510-1332,,,
$311.37,20210510-1332,,,
$311.39,20210510-1332,,,
$311.45,20210510-1332,,,
$313.25,20210510-1332,,,
$313.25,20210510-1332,,,
$313.25,20210510-1332,,,
$313.25,20210510-1332,,,
$313.25,20210510-1332,,,
$282.22,20210510-1402,,,
$283.68,20210510-1402,,,
$284.00,20210510-1402,,,
$289.68,20210510-1402,,,
$290.16,20210510-1402,,,
$292.89,20210510-1402,,,
$297.11,20210510-1402,,,
$305.52,20210510-1402,,,
$305.54,20210510-1402,,,
$305.56,20210510-1402,,,
$305.58,20210510-1402,,,
$305.59,20210510-1402,,,
$305.61,20210510-1402,,,
$305.63,20210510-1402,,,
$305.74,20210510-1402,,,
$307.52,20210510-1402,,,
$308.15,20210510-1402,,,
$308.17,20210510-1402,,,
$308.23,20210510-1402,,,
$310.88,20210510-1402,,,
$310.88,20210510-1402,,,
$310.88,20210510-1402,,,
$310.88,20210510-1402,,,
$310.88,20210510-1402,,,
$280.21,20210510-1432,,,
$280.97,20210510-1432,,,
$281.90,20210510-1432,,,
$289.21,20210510-1432,,,
$289.78,20210510-1432,,,
$292.77,20210510-1432,,,
$295.51,20210510-1432,,,
$304.26,20210510-1432,,,
$304.28,20210510-1432,,,
$304.29,20210510-1432,,,
$304.32,20210510-1432,,,
$304.33,20210510-1432,,,
$304.34,20210510-1432,,,
$304.37,20210510-1432,,,
$304.47,20210510-1432,,,
$306.26,20210510-1432,,,
$306.88,20210510-1432,,,
$306.91,20210510-1432,,,
$306.97,20210510-1432,,,
$310.48,20210510-1432,,,
$310.48,20210510-1432,,,
$310.48,20210510-1432,,,
$310.48,20210510-1432,,,
$310.48,20210510-1432,,,
$268.65,20210510-1502,,,
$268.68,20210510-1502,,,
$268.72,20210510-1502,,,
$268.74,20210510-1502,,,
$268.78,20210510-1502,,,
$268.82,20210510-1502,,,
$278.82,20210510-1502,,,
$280.34,20210510-1502,,,
$289.31,20210510-1502,,,
$289.96,20210510-1502,,,
$293.21,20210510-1502,,,
$294.48,20210510-1502,,,
$303.58,20210510-1502,,,
$303.60,20210510-1502,,,
$303.62,20210510-1502,,,
$303.64,20210510-1502,,,
$303.65,20210510-1502,,,
$303.67,20210510-1502,,,
$303.70,20210510-1502,,,
$303.80,20210510-1502,,,
$305.59,20210510-1502,,,
$306.21,20210510-1502,,,
$306.23,20210510-1502,,,
$306.29,20210510-1502,,,
$265.71,20210510-1532,,,
$265.73,20210510-1532,,,
$265.77,20210510-1532,,,
$265.80,20210510-1532,,,
$265.84,20210510-1532,,,
$265.87,20210510-1532,,,
$274.78,20210510-1532,,,
$276.90,20210510-1532,,,
$287.44,20210510-1532,,,
$288.17,20210510-1532,,,
$291.47,20210510-1532,,,
$291.66,20210510-1532,,,
$300.85,20210510-1532,,,
$300.87,20210510-1532,,,
$300.89,20210510-1532,,,
$300.91,20210510-1532,,,
$300.92,20210510-1532,,,
$300.94,20210510-1532,,,
$300.96,20210510-1532,,,
$301.07,20210510-1532,,,
$302.84,20210510-1532,,,
$303.46,20210510-1532,,,
$303.49,20210510-1532,,,
$303.55,20210510-1532,,,
$258.28,20210510-1602,,,
$258.31,20210510-1602,,,
$258.34,20210510-1602,,,
$258.37,20210510-1602,,,
$258.41,20210510-1602,,,
$258.44,20210510-1602,,,
$266.14,20210510-1602,,,
$268.80,20210510-1602,,,
$280.68,20210510-1602,,,
$281.47,20210510-1602,,,
$283.53,20210510-1602,,,
$285.14,20210510-1602,,,
$293.03,20210510-1602,,,
$293.05,20210510-1602,,,
$293.06,20210510-1602,,,
$293.09,20210510-1602,,,
$293.10,20210510-1602,,,
$293.11,20210510-1602,,,
$293.14,20210510-1602,,,
$293.24,20210510-1602,,,
$294.97,20210510-1602,,,
$295.58,20210510-1602,,,
$295.60,20210510-1602,,,
$295.66,20210510-1602,,,
$251.54,20210510-1632,,,
$251.56,20210510-1632,,,
$251.60,20210510-1632,,,
$251.62,20210510-1632,,,
$251.66,20210510-1632,,,
$251.70,20210510-1632,,,
$258.25,20210510-1632,,,
$261.42,20210510-1632,,,
$274.60,20210510-1632,,,
$275.47,20210510-1632,,,
$275.61,20210510-1632,,,
$276.33,20210510-1632,,,
$285.95,20210510-1632,,,
$285.97,20210510-1632,,,
$285.99,20210510-1632,,,
$286.01,20210510-1632,,,
$286.02,20210510-1632,,,
$286.04,20210510-1632,,,
$286.06,20210510-1632,,,
$286.16,20210510-1632,,,
$287.86,20210510-1632,,,
$288.45,20210510-1632,,,
$288.47,20210510-1632,,,
$288.53,20210510-1632,,,
$248.12,20210510-1702,,,
$248.14,20210510-1702,,,
$248.18,20210510-1702,,,
$248.20,20210510-1702,,,
$248.24,20210510-1702,,,
$248.28,20210510-1702,,,
$253.80,20210510-1702,,,
$257.51,20210510-1702,,,
$272.12,20210510-1702,,,
$272.77,20210510-1702,,,
$273.06,20210510-1702,,,
$273.85,20210510-1702,,,
$282.64,20210510-1702,,,
$282.66,20210510-1702,,,
$282.67,20210510-1702,,,
$282.70,20210510-1702,,,
$282.70,20210510-1702,,,
$282.72,20210510-1702,,,
$282.75,20210510-1702,,,
$282.84,20210510-1702,,,
$284.53,20210510-1702,,,
$285.11,20210510-1702,,,
$285.13,20210510-1702,,,
$285.19,20210510-1702,,,
$251.90,20210510-1732,,,
$251.92,20210510-1732,,,
$251.96,20210510-1732,,,
$251.99,20210510-1732,,,
$252.02,20210510-1732,,,
$252.06,20210510-1732,,,
$256.70,20210510-1732,,,
$261.06,20210510-1732,,,
$277.13,20210510-1732,,,
$277.54,20210510-1732,,,
$278.58,20210510-1732,,,
$280.05,20210510-1732,,,
$287.53,20210510-1732,,,
$287.55,20210510-1732,,,
$287.56,20210510-1732,,,
$287.59,20210510-1732,,,
$287.60,20210510-1732,,,
$287.61,20210510-1732,,,
$287.64,20210510-1732,,,
$287.74,20210510-1732,,,
$289.45,20210510-1732,,,
$290.05,20210510-1732,,,
$290.08,20210510-1732,,,
$290.13,20210510-1732,,,
$253.62,20210510-1802,,,
$253.65,20210510-1802,,,
$253.68,20210510-1802,,,
$253.72,20210510-1802,,,
$257.40,20210510-1802,,,
$262.41,20210510-1802,,,
$279.17,20210510-1802,,,
$280.68,20210510-1802,,,
$281.64,20210510-1802,,,
$281.81,20210510-1802,,,
$283.97,20210510-1802,,,
$290.02,20210510-1802,,,
$290.04,20210510-1802,,,
$290.06,20210510-1802,,,
$290.08,20210510-1802,,,
$290.09,20210510-1802,,,
$290.11,20210510-1802,,,
$290.13,20210510-1802,,,
$290.23,20210510-1802,,,
$291.97,20210510-1802,,,
$292.57,20210510-1802,,,
$292.60,20210510-1802,,,
$292.66,20210510-1802,,,
$297.43,20210510-1802,,,
$253.05,20210510-1832,,,
$253.08,20210510-1832,,,
$253.12,20210510-1832,,,
$253.15,20210510-1832,,,
$255.83,20210510-1832,,,
$261.44,20210510-1832,,,
$278.76,20210510-1832,,,
$281.36,20210510-1832,,,
$281.95,20210510-1832,,,
$282.58,20210510-1832,,,
$285.42,20210510-1832,,,
$289.98,20210510-1832,,,
$289.99,20210510-1832,,,
$290.01,20210510-1832,,,
$290.04,20210510-1832,,,
$290.04,20210510-1832,,,
$290.06,20210510-1832,,,
$290.09,20210510-1832,,,
$290.19,20210510-1832,,,
$291.93,20210510-1832,,,
$292.53,20210510-1832,,,
$292.56,20210510-1832,,,
$292.62,20210510-1832,,,
$296.56,20210510-1832,,,
$240.61,20210510-1902,,,
$240.63,20210510-1902,,,
$240.64,20210510-1902,,,
$241.74,20210510-1902,,,
$241.75,20210510-1902,,,
$241.80,20210510-1902,,,
$251.88,20210510-1902,,,
$251.91,20210510-1902,,,
$251.95,20210510-1902,,,
$251.99,20210510-1902,,,
$253.66,20210510-1902,,,
$259.86,20210510-1902,,,
$277.68,20210510-1902,,,
$281.38,20210510-1902,,,
$281.59,20210510-1902,,,
$282.69,20210510-1902,,,
$286.20,20210510-1902,,,
$289.24,20210510-1902,,,
$289.26,20210510-1902,,,
$289.28,20210510-1902,,,
$289.30,20210510-1902,,,
$289.31,20210510-1902,,,
$289.33,20210510-1902,,,
$289.35,20210510-1902,,,
$233.18,20210510-1932,,,
$233.19,20210510-1932,,,
$233.21,20210510-1932,,,
$234.28,20210510-1932,,,
$234.29,20210510-1932,,,
$234.34,20210510-1932,,,
$244.59,20210510-1932,,,
$244.62,20210510-1932,,,
$244.65,20210510-1932,,,
$244.69,20210510-1932,,,
$245.34,20210510-1932,,,
$251.96,20210510-1932,,,
$269.85,20210510-1932,,,
$274.36,20210510-1932,,,
$274.53,20210510-1932,,,
$275.89,20210510-1932,,,
$279.97,20210510-1932,,,
$281.46,20210510-1932,,,
$281.48,20210510-1932,,,
$281.50,20210510-1932,,,
$281.52,20210510-1932,,,
$281.53,20210510-1932,,,
$281.55,20210510-1932,,,
$281.57,20210510-1932,,,
$232.68,20210510-2002,,,
$232.70,20210510-2002,,,
$233.77,20210510-2002,,,
$233.79,20210510-2002,,,
$233.84,20210510-2002,,,
$244.31,20210510-2002,,,
$244.57,20210510-2002,,,
$244.61,20210510-2002,,,
$244.65,20210510-2002,,,
$251.54,20210510-2002,,,
$270.01,20210510-2002,,,
$275.25,20210510-2002,,,
$275.79,20210510-2002,,,
$277.23,20210510-2002,,,
$282.00,20210510-2002,,,
$282.01,20210510-2002,,,
$282.03,20210510-2002,,,
$282.05,20210510-2002,,,
$282.07,20210510-2002,,,
$282.08,20210510-2002,,,
$282.10,20210510-2002,,,
$282.12,20210510-2002,,,
$282.22,20210510-2002,,,
$283.93,20210510-2002,,,
$234.88,20210510-2032,,,
$234.89,20210510-2032,,,
$235.98,20210510-2032,,,
$236.00,20210510-2032,,,
$246.11,20210510-2032,,,
$247.39,20210510-2032,,,
$247.43,20210510-2032,,,
$247.46,20210510-2032,,,
$254.05,20210510-2032,,,
$273.33,20210510-2032,,,
$279.37,20210510-2032,,,
$280.29,20210510-2032,,,
$281.80,20210510-2032,,,
$281.85,20210510-2032,,,
$285.87,20210510-2032,,,
$285.89,20210510-2032,,,
$285.90,20210510-2032,,,
$285.93,20210510-2032,,,
$285.94,20210510-2032,,,
$285.95,20210510-2032,,,
$285.98,20210510-2032,,,
$286.08,20210510-2032,,,
$287.36,20210510-2032,,,
$287.81,20210510-2032,,,
$226.20,20210510-2102,,,
$226.22,20210510-2102,,,
$227.28,20210510-2102,,,
$236.53,20210510-2102,,,
$238.74,20210510-2102,,,
$238.78,20210510-2102,,,
$238.82,20210510-2102,,,
$244.80,20210510-2102,,,
$263.99,20210510-2102,,,
$270.54,20210510-2102,,,
$271.80,20210510-2102,,,
$272.94,20210510-2102,,,
$273.39,20210510-2102,,,
$276.48,20210510-2102,,,
$276.49,20210510-2102,,,
$276.51,20210510-2102,,,
$276.53,20210510-2102,,,
$276.54,20210510-2102,,,
$276.56,20210510-2102,,,
$276.58,20210510-2102,,,
$276.68,20210510-2102,,,
$278.36,20210510-2102,,,
$278.78,20210510-2102,,,
$278.95,20210510-2102,,,
$232.71,20210510-2132,,,
$235.88,20210510-2132,,,
$235.91,20210510-2132,,,
$235.95,20210510-2132,,,
$241.49,20210510-2132,,,
$261.03,20210510-2132,,,
$268.22,20210510-2132,,,
$269.84,20210510-2132,,,
$270.64,20210510-2132,,,
$271.50,20210510-2132,,,
$273.75,20210510-2132,,,
$273.77,20210510-2132,,,
$273.79,20210510-2132,,,
$273.81,20210510-2132,,,
$273.82,20210510-2132,,,
$273.83,20210510-2132,,,
$273.86,20210510-2132,,,
$273.96,20210510-2132,,,
$275.23,20210510-2132,,,
$275.63,20210510-2132,,,
$276.21,20210510-2132,,,
$276.23,20210510-2132,,,
$276.29,20210510-2132,,,
$278.10,20210510-2132,,,
$231.39,20210510-2202,,,
$232.71,20210510-2202,,,
$236.89,20210510-2202,,,
$236.93,20210510-2202,,,
$236.96,20210510-2202,,,
$242.15,20210510-2202,,,
$262.36,20210510-2202,,,
$270.31,20210510-2202,,,
$272.31,20210510-2202,,,
$272.80,20210510-2202,,,
$274.07,20210510-2202,,,
$275.53,20210510-2202,,,
$275.55,20210510-2202,,,
$275.56,20210510-2202,,,
$275.59,20210510-2202,,,
$275.60,20210510-2202,,,
$275.61,20210510-2202,,,
$275.64,20210510-2202,,,
$275.73,20210510-2202,,,
$276.21,20210510-2202,,,
$277.42,20210510-2202,,,
$278.01,20210510-2202,,,
$278.04,20210510-2202,,,
$278.09,20210510-2202,,,
$230.49,20210510-2232,,,
$231.37,20210510-2232,,,
$235.65,20210510-2232,,,
$235.68,20210510-2232,,,
$235.72,20210510-2232,,,
$240.50,20210510-2232,,,
$261.20,20210510-2232,,,
$269.84,20210510-2232,,,
$272.21,20210510-2232,,,
$272.37,20210510-2232,,,
$274.05,20210510-2232,,,
$274.56,20210510-2232,,,
$274.69,20210510-2232,,,
$274.71,20210510-2232,,,
$274.73,20210510-2232,,,
$274.75,20210510-2232,,,
$274.76,20210510-2232,,,
$274.77,20210510-2232,,,
$274.80,20210510-2232,,,
$274.90,20210510-2232,,,
$276.58,20210510-2232,,,
$277.17,20210510-2232,,,
$277.20,20210510-2232,,,
$277.25,20210510-2232,,,
$226.74,20210510-2302,,,
$229.76,20210510-2302,,,
$229.80,20210510-2302,,,
$234.08,20210510-2302,,,
$254.85,20210510-2302,,,
$263.99,20210510-2302,,,
$266.51,20210510-2302,,,
$266.67,20210510-2302,,,
$267.46,20210510-2302,,,
$268.39,20210510-2302,,,
$268.40,20210510-2302,,,
$268.42,20210510-2302,,,
$268.44,20210510-2302,,,
$268.45,20210510-2302,,,
$268.47,20210510-2302,,,
$268.49,20210510-2302,,,
$268.55,20210510-2302,,,
$268.59,20210510-2302,,,
$270.24,20210510-2302,,,
$270.82,20210510-2302,,,
$270.84,20210510-2302,,,
$270.90,20210510-2302,,,
$277.01,20210510-2302,,,
$287.74,20210510-2302,,,
$227.20,20210510-2332,,,
$227.24,20210510-2332,,,
$231.10,20210510-2332,,,
$252.22,20210510-2332,,,
$261.99,20210510-2332,,,
$264.28,20210510-2332,,,
$264.53,20210510-2332,,,
$265.01,20210510-2332,,,
$266.00,20210510-2332,,,
$266.02,20210510-2332,,,
$266.03,20210510-2332,,,
$266.05,20210510-2332,,,
$266.06,20210510-2332,,,
$266.08,20210510-2332,,,
$266.10,20210510-2332,,,
$266.20,20210510-2332,,,
$266.96,20210510-2332,,,
$267.84,20210510-2332,,,
$268.41,20210510-2332,,,
$268.44,20210510-2332,,,
$268.49,20210510-2332,,,
$276.00,20210510-2332,,,
$286.03,20210510-2332,,,
$287.93,20210510-2332,,,
$232.04,20210511-0002,,,
$253.87,20210511-0002,,,
$264.43,20210511-0002,,,
$265.58,20210511-0002,,,
$267.04,20210511-0002,,,
$267.85,20210511-0002,,,
$268.13,20210511-0002,,,
$268.14,20210511-0002,,,
$268.16,20210511-0002,,,
$268.18,20210511-0002,,,
$268.19,20210511-0002,,,
$268.21,20210511-0002,,,
$268.23,20210511-0002,,,
$268.33,20210511-0002,,,
$269.90,20210511-0002,,,
$269.99,20210511-0002,,,
$270.57,20210511-0002,,,
$270.59,20210511-0002,,,
$270.65,20210511-0002,,,
$279.68,20210511-0002,,,
$289.18,20210511-0002,,,
$291.11,20210511-0002,,,
$308.46,20210511-0002,,,
$308.49,20210511-0002,,,
$233.49,20210511-0032,,,
$233.50,20210511-0032,,,
$233.51,20210511-0032,,,
$233.51,20210511-0032,,,
$233.52,20210511-0032,,,
$233.53,20210511-0032,,,
$233.54,20210511-0032,,,
$266.49,20210511-0032,,,
$266.50,20210511-0032,,,
$269.18,20210511-0032,,,
$269.89,20210511-0032,,,
$272.47,20210511-0032,,,
$272.47,20210511-0032,,,
$272.47,20210511-0032,,,
$272.47,20210511-0032,,,
$272.47,20210511-0032,,,
$282.99,20210511-0032,,,
$291.93,20210511-0032,,,
$293.88,20210511-0032,,,
$311.40,20210511-0032,,,
$311.40,20210511-0032,,,
$327.47,20210511-0032,,,
$342.15,20210511-0032,,,
$342.15,20210511-0032,,,
$234.54,20210511-0102,,,
$234.55,20210511-0102,,,
$234.56,20210511-0102,,,
$234.56,20210511-0102,,,
$234.57,20210511-0102,,,
$234.58,20210511-0102,,,
$234.59,20210511-0102,,,
$234.60,20210511-0102,,,
$235.00,20210511-0102,,,
$266.70,20210511-0102,,,
$267.90,20210511-0102,,,
$270.63,20210511-0102,,,
$270.94,20210511-0102,,,
$274.36,20210511-0102,,,
$274.36,20210511-0102,,,
$274.36,20210511-0102,,,
$274.36,20210511-0102,,,
$274.36,20210511-0102,,,
$285.60,20210511-0102,,,
$293.95,20210511-0102,,,
$295.91,20210511-0102,,,
$313.55,20210511-0102,,,
$313.55,20210511-0102,,,
$329.33,20210511-0102,,,
$233.45,20210511-0132,,,
$233.46,20210511-0132,,,
$233.47,20210511-0132,,,
$233.48,20210511-0132,,,
$233.48,20210511-0132,,,
$233.49,20210511-0132,,,
$233.50,20210511-0132,,,
$234.06,20210511-0132,,,
$242.45,20210511-0132,,,
$264.47,20210511-0132,,,
$266.85,20210511-0132,,,
$269.62,20210511-0132,,,
$269.83,20210511-0132,,,
$273.74,20210511-0132,,,
$273.74,20210511-0132,,,
$273.74,20210511-0132,,,
$273.74,20210511-0132,,,
$273.74,20210511-0132,,,
